10 92
20 182
30 272
40 362
50 452
60 542
70 632
80 722
90 812
100 902
110 992
120 1082
130 1172
140 1262
150 1352
160 1442
170 1532
180 1622
190 1712
200 1802
100 902
200 1802
300 2702
400 3602
500 4502
600 5402
700 6302
800 7202
900 8102
1000 9002
1100 9902
1200 10802
1300 11702
1400 12602
1500 13502
1600 14402
1700 15302
1800 16202
1900 17102
2000 18002
1000 9002
2000 18002
3000 27002
4000 36002
5000 45002
6000 54002
7000 63002
8000 72002
9000 81002
10000 90002
