10 133
20 263
30 393
40 523
50 653
60 783
70 913
80 1043
90 1173
100 1303
110 1433
120 1563
130 1693
140 1823
150 1953
160 2083
170 2213
180 2343
190 2473
200 2603
100 1303
200 2603
300 3903
400 5203
500 6503
600 7803
700 9103
800 10403
900 11703
1000 13003
1100 14303
1200 15603
1300 16903
1400 18203
1500 19503
1600 20803
1700 22103
1800 23403
1900 24703
2000 26003
1000 13003
2000 26003
3000 39003
4000 52003
5000 65003
6000 78003
7000 91003
8000 104003
9000 117003
10000 130003
