10 705
20 1275
30 1747
40 2003
50 2421
60 2893
70 3041
80 3405
90 3715
100 4187
110 4497
120 4969
130 5279
140 5103
150 5575
160 6155
170 6195
180 6775
190 7247
200 7287
100 4187
200 7287
300 10333
400 13595
500 17235
600 19849
700 23273
800 26265
900 29581
1000 32843
1100 35133
1200 38665
1300 41495
1400 45189
1500 48343
1600 51335
1700 54327
1800 57265
1900 60743
2000 64005
1000 32843
2000 64005
3000 95059
4000 126275
5000 156681
6000 188275
7000 219059
8000 250545
9000 280573
10000 311735
