10 3991
20 14551
30 31711
40 55471
50 85831
60 122791
70 166351
80 216511
90 273271
100 336631
110 406591
120 483151
130 566311
140 656071
150 752431
160 855391
170 964951
180 1081111
190 1203871
200 1333231
100 336631
150 752431
200 1333231
250 2079031
300 2989831
350 4065631
400 5306431
450 6712231
500 8283031
550 10018831
600 11919631
650 13985431
700 16216231
750 18612031
800 21172831
850 23898631
900 26789431
950 29845231
1000 33066031
