10 3455
20 13095
30 28935
40 50975
50 79215
60 113655
70 154295
80 201135
90 254175
100 313415
110 378855
120 450495
130 528335
140 612375
150 702615
160 799055
170 901695
180 1010535
190 1125575
200 1246815
100 313415
150 702615
200 1246815
250 1946015
300 2800215
350 3809415
400 4973615
450 6292815
500 7767015
550 9396215
600 11180415
650 13119615
700 15213815
750 17463015
800 19867215
850 22426415
900 25140615
950 28009815
1000 31034015
